crop,N,P,K,temperature,humidity,ph,rainfall,yield
Coconut,96.21,20.87,140.21,30.63,68.61,5.76,159.33,8.26
Watermelon,74.19,45.48,47.55,23.57,98.24,5.74,29.84,47.82
Pigeonpeas,24.3,54.37,23.6,24.58,24.76,5.18,141.69,1.75
Coconut,111.91,50.0,155.68,35.62,100.0,5.48,173.86,11.94
Chickpea,23.38,77.14,14.59,15.98,48.79,8.71,67.31,2.39
Pomegranate,148.06,95.48,61.04,19.19,48.39,6.13,151.9,19.45
Papaya,130.42,93.31,141.69,32.71,86.81,8.55,121.64,69.48
Jute,52.11,22.43,25.84,28.51,76.96,5.29,149.84,3.63
Rice,71.89,37.6,35.0,23.81,100.0,7.92,310.82,3.67
Watermelon,82.04,47.84,45.6,24.47,93.38,7.32,37.15,39.38
Coffee,140.2,87.1,61.36,32.5,36.2,7.69,136.98,1.49
Maize,141.64,40.54,19.18,26.9,76.09,7.06,79.21,4.92
Orange,122.82,60.95,97.34,23.77,100.0,8.36,76.26,18.39
Watermelon,71.65,39.89,25.53,32.32,69.48,7.16,41.4,33.15
Coffee,117.59,98.42,61.59,20.73,70.51,6.7,177.05,1.56
Watermelon,87.07,54.33,59.34,30.11,96.84,7.89,48.54,32.57
Maize,137.2,45.23,30.97,26.04,44.93,7.02,63.27,5.2
Watermelon,42.84,50.25,51.54,24.35,81.14,6.46,76.72,26.68
Banana,206.23,129.35,286.59,24.76,61.96,5.23,124.82,42.5
Cotton,96.82,33.87,51.42,21.27,87.22,7.03,205.3,2.42
Banana,167.9,83.95,231.06,25.84,50.14,6.18,113.77,43.49
Maize,77.06,26.12,25.4,25.03,44.46,5.86,91.32,4.69
Orange,159.46,63.17,105.8,17.05,91.82,6.74,146.33,21.33
Apple,94.92,51.62,61.66,21.02,100.0,5.42,109.02,40.94
Maize,99.08,30.2,50.67,22.49,78.67,5.9,45.09,3.78
Banana,226.6,89.39,233.31,23.96,75.06,6.15,107.46,49.14
Kidneybeans,18.82,47.76,17.58,12.78,10.01,6.13,147.41,1.5
Maize,103.0,33.9,38.32,23.8,57.01,6.27,87.14,3.83
Apple,167.0,71.16,36.5,24.41,94.75,7.01,144.84,24.14
Pomegranate,113.2,44.06,63.8,28.94,100.0,6.56,102.5,19.59
Mango,96.56,77.6,160.92,28.15,67.88,5.18,136.6,7.6
Maize,90.65,47.37,51.27,28.11,51.16,5.96,90.23,5.42
Coconut,121.84,51.77,191.81,24.94,96.9,6.82,168.26,14.41
Muskmelon,114.25,51.74,63.72,27.33,100.0,6.33,23.64,31.76
Blackgram,15.77,43.37,24.65,32.32,78.89,7.93,68.73,1.12
Banana,263.24,81.85,338.73,18.75,62.42,6.08,63.77,41.03
Orange,123.72,62.07,72.75,18.85,86.82,7.59,121.02,15.01
Coconut,114.17,32.02,141.35,35.6,97.96,6.98,102.53,14.07
Kidneybeans,13.16,76.68,25.68,17.81,37.11,6.52,94.55,1.67
Grapes,87.45,61.7,142.11,23.02,96.84,6.46,74.64,22.06
Watermelon,55.71,58.06,35.59,23.02,98.92,7.3,53.45,40.27
Coconut,88.22,59.41,115.44,26.57,77.32,5.74,126.59,15.19
Banana,177.52,102.58,271.65,29.37,90.35,6.23,124.07,33.12
Kidneybeans,22.93,66.75,19.47,16.96,37.35,6.82,107.1,1.22
Watermelon,99.93,63.0,37.29,25.8,70.64,5.84,51.42,36.01
Pomegranate,110.18,59.03,72.43,18.64,100.0,7.92,101.87,21.03
Apple,106.96,54.01,80.69,20.08,100.0,6.47,163.05,38.89
Cotton,105.4,40.0,61.11,22.85,88.19,6.1,188.83,2.89
Blackgram,18.41,48.54,17.3,22.16,77.75,7.6,60.04,1.08
Maize,100.35,44.19,25.4,18.3,51.97,6.63,93.59,5.75
Mungbean,13.14,35.29,23.14,31.21,89.56,7.56,43.77,1.06
Banana,201.05,124.71,241.05,28.67,92.65,5.13,135.88,48.58
Jute,72.14,47.86,37.88,27.4,77.67,7.72,192.16,1.94
Cotton,118.65,52.29,39.89,24.13,88.77,7.53,209.71,2.07
Pigeonpeas,20.28,51.12,21.12,24.64,60.79,5.71,66.29,2.07
Jute,82.1,36.82,36.84,22.97,87.43,5.48,136.73,2.25
Orange,106.0,47.21,59.32,18.05,84.57,6.93,111.45,18.44
Orange,147.6,80.44,64.36,18.13,98.9,7.29,132.41,19.26
Mungbean,24.12,37.06,20.84,30.56,85.82,6.75,79.85,1.43
Mothbeans,25.44,36.35,19.19,35.13,75.7,7.36,29.85,0.82
Pigeonpeas,19.56,59.12,25.1,24.18,57.52,5.57,85.61,1.69
Pigeonpeas,19.94,62.04,23.72,25.63,69.73,5.79,147.12,1.86
Rice,61.65,54.82,42.26,31.55,68.86,6.64,273.26,3.65
Papaya,179.66,102.65,199.57,31.37,95.13,5.61,100.16,49.05
Rice,61.64,44.44,37.04,20.49,81.32,6.81,239.75,3.7
Chickpea,23.23,53.15,11.49,21.17,10.0,7.86,101.03,1.41
Mango,89.95,150.65,120.5,33.41,48.87,5.47,94.99,9.81
Watermelon,103.35,41.63,54.56,28.73,78.97,6.35,52.73,39.87
Rice,64.08,39.8,27.14,26.85,100.0,5.32,185.25,3.42
Rice,71.67,31.84,44.61,25.88,86.48,6.38,177.17,2.53
Kidneybeans,21.8,55.15,16.57,14.35,10.87,6.61,160.05,1.14
Watermelon,82.2,56.85,54.78,24.92,86.55,5.68,19.71,36.08
Coconut,117.53,58.44,212.96,15.42,100.0,5.17,191.47,13.07
Blackgram,16.79,36.23,19.79,24.03,65.04,6.93,48.33,1.04
Grapes,135.31,52.77,138.66,18.35,78.59,6.28,74.73,23.25
Cotton,124.37,37.27,46.15,26.53,76.54,7.03,161.9,2.27
Rice,69.93,32.54,40.91,21.94,70.5,6.23,232.18,4.2
Apple,133.66,68.38,22.55,20.92,91.2,5.31,124.19,22.79
Watermelon,47.75,55.87,45.31,20.35,80.4,6.84,73.14,32.63
Lentil,21.37,30.32,13.19,22.65,74.71,7.38,41.31,1.23
Banana,203.92,93.25,352.11,22.04,66.11,5.06,127.02,53.11
Pigeonpeas,23.21,75.32,18.45,22.63,50.88,4.52,160.51,2.52
Chickpea,17.97,58.05,18.29,18.17,41.64,7.0,88.91,2.25
Lentil,18.45,42.03,22.86,26.84,32.45,6.9,41.96,1.37
Orange,112.64,50.41,66.52,25.72,67.4,6.62,71.74,14.87
Kidneybeans,25.41,76.47,19.5,21.94,20.79,4.27,101.16,1.46
Maize,120.17,45.08,27.39,19.36,40.66,5.38,85.84,4.92
Orange,95.13,78.77,95.84,26.79,100.0,7.02,104.98,16.16
Kidneybeans,20.53,74.06,18.26,17.77,22.59,4.59,119.79,1.44
Kidneybeans,17.54,66.74,18.52,9.1,13.07,6.0,127.7,1.28
Maize,73.54,49.43,48.46,28.12,83.63,5.26,97.51,2.97
Banana,208.87,83.97,275.77,24.52,85.29,5.94,67.73,39.56
Watermelon,78.38,54.96,65.95,22.21,89.49,6.78,42.59,38.65
Papaya,217.35,127.04,149.14,37.43,87.93,5.92,220.71,53.04
Blackgram,10.59,37.32,22.71,24.98,65.08,7.16,73.53,1.44
Jute,64.59,40.19,48.91,27.93,62.43,5.59,178.25,2.49
Jute,76.44,54.29,47.02,31.15,94.74,6.29,164.82,3.24
Watermelon,75.04,38.55,40.92,36.72,93.17,6.1,53.75,33.98
Lentil,14.9,35.63,26.85,30.18,69.01,7.76,48.52,1.31
Kidneybeans,16.83,65.94,22.29,22.33,12.7,6.32,88.75,1.37
Maize,45.15,43.87,38.76,23.46,93.8,7.68,67.62,5.64
Chickpea,28.69,38.58,26.15,16.13,11.53,6.84,83.67,2.28
Chickpea,19.34,64.68,12.06,10.89,10.0,5.95,108.83,2.2
Mango,124.44,100.51,153.87,27.33,50.04,6.71,89.97,12.76
Mungbean,16.24,34.09,21.96,18.68,96.51,6.55,53.47,1.02
Mango,139.42,102.56,137.63,27.8,67.09,6.05,112.18,11.48
Jute,107.49,41.07,47.5,22.86,79.54,6.57,116.4,2.88
Watermelon,84.28,49.84,28.71,26.9,88.67,6.59,66.27,36.27
Banana,196.56,102.04,398.02,25.47,83.44,6.42,110.02,40.58
Chickpea,19.88,69.49,22.67,15.18,34.1,6.07,83.54,2.18
Apple,122.15,65.03,65.4,28.05,100.0,6.13,186.3,32.78
Pomegranate,159.26,73.12,61.26,21.28,80.01,6.21,117.35,15.92
Orange,166.7,62.95,50.99,23.46,98.76,8.2,125.97,17.16
Blackgram,19.52,41.75,24.42,33.77,38.56,5.08,56.2,1.13
Papaya,162.5,91.06,129.07,37.76,72.68,7.39,136.36,40.0
Rice,90.78,36.11,43.22,28.26,89.3,6.32,226.76,3.04
Banana,148.44,110.2,330.59,22.57,97.3,5.33,81.59,54.92
Grapes,130.21,65.93,113.98,22.37,83.92,6.21,63.79,21.81
Grapes,100.69,57.79,116.58,27.28,94.69,6.63,89.32,24.4
Pomegranate,159.48,70.47,103.55,16.17,49.38,6.37,76.46,14.12
Blackgram,15.56,29.96,19.21,21.29,47.55,6.19,53.41,1.5
Jute,102.68,44.51,38.65,23.14,100.0,7.41,184.68,3.56
Coffee,115.42,71.92,62.9,17.7,59.61,6.68,141.92,1.35
Apple,119.78,39.03,84.16,22.58,98.11,5.01,86.07,34.8
Mango,215.32,97.55,184.33,30.84,31.73,6.18,97.65,9.03
Maize,118.25,39.68,42.86,21.49,75.18,6.33,94.12,5.76
Lentil,21.93,34.09,20.25,30.77,59.71,7.05,21.63,1.19
Muskmelon,109.33,71.76,52.87,30.23,85.81,6.13,29.29,27.91
Kidneybeans,19.96,42.31,21.7,9.48,44.86,5.13,115.34,1.59
Coffee,97.99,89.16,79.78,26.77,91.88,6.83,154.11,1.54
Coffee,114.71,88.44,82.81,26.33,65.87,7.66,191.33,1.48
Orange,82.48,64.38,53.75,21.95,100.0,6.24,109.48,15.16
Coffee,146.96,73.23,65.53,29.76,51.71,6.02,186.66,1.29
Apple,84.99,50.44,48.92,19.88,100.0,6.17,133.13,29.77
Lentil,14.44,29.08,20.51,21.24,47.54,6.79,56.8,1.26
Cotton,93.66,52.28,46.77,23.02,57.62,6.55,137.77,2.41
Cotton,143.0,48.49,46.27,27.85,69.49,6.78,171.36,2.2
Papaya,156.63,118.45,173.47,25.71,100.0,5.99,157.69,57.01
Blackgram,18.47,38.1,23.61,27.8,93.03,6.55,53.61,1.18
Apple,102.32,44.57,39.24,18.6,86.23,6.08,102.27,26.73
Jute,97.7,44.78,50.97,30.14,78.95,6.52,123.07,4.06
Blackgram,16.68,25.26,22.76,35.27,76.87,7.72,74.87,1.16
Jute,91.5,39.75,49.39,23.36,83.84,5.8,250.6,4.11
Blackgram,16.03,22.93,16.21,40.12,100.0,6.64,111.95,1.15
Rice,85.96,39.29,41.38,17.71,66.21,6.48,170.33,3.67
Mothbeans,18.65,43.41,17.22,31.32,59.99,6.86,43.91,0.99
Banana,261.83,107.08,258.39,34.39,69.57,6.13,79.91,43.85
Lentil,8.91,28.39,24.02,21.46,69.51,7.59,45.82,1.18
Kidneybeans,26.24,78.87,17.63,17.52,33.91,5.78,138.9,1.05
Jute,103.6,40.41,55.05,20.43,87.98,6.66,175.16,2.49
Muskmelon,100.51,54.41,41.41,31.94,96.52,6.08,24.25,28.36
Pomegranate,178.32,93.97,85.37,18.74,77.81,5.56,73.25,19.85
Maize,124.41,37.13,37.25,25.02,70.05,6.56,77.67,4.78
Grapes,128.11,90.45,84.95,27.75,78.49,6.71,70.76,15.54
Cotton,148.19,57.57,49.22,19.69,62.69,8.72,234.85,3.04
Lentil,23.96,44.71,17.3,16.06,71.22,6.72,52.15,0.99
Apple,136.28,48.53,62.61,24.61,88.38,6.11,133.73,40.21
Maize,76.15,42.6,35.3,20.08,70.71,5.4,87.32,4.54
Coconut,119.61,61.85,127.11,17.22,79.34,5.58,170.16,16.18
Apple,121.03,82.62,48.21,22.62,74.34,6.03,93.96,26.36
Grapes,95.34,32.39,116.4,21.33,76.77,5.92,99.13,20.39
Pomegranate,121.69,87.62,93.47,17.57,95.84,6.24,22.27,22.38
Papaya,190.51,138.11,188.17,31.67,72.74,5.98,147.19,59.73
Cotton,100.77,52.89,30.2,27.22,81.95,8.24,86.57,2.02
Apple,87.88,61.58,68.02,26.52,100.0,5.02,94.46,33.97
Muskmelon,90.12,41.06,36.59,31.21,74.97,5.75,27.7,24.01
Apple,102.15,43.02,40.75,27.87,86.3,5.38,94.31,31.18
Pomegranate,162.18,44.66,79.41,26.22,87.89,6.25,100.32,11.67
Pigeonpeas,18.13,71.49,21.4,28.55,53.56,5.07,159.7,2.11
Maize,93.55,45.05,31.58,23.76,68.35,5.05,126.4,4.98
Orange,80.58,68.85,88.66,25.39,96.08,6.45,122.38,12.85
Kidneybeans,14.52,56.37,26.39,18.49,37.86,6.55,65.48,1.22
Coconut,117.43,47.41,179.27,28.46,94.59,5.51,159.76,11.57
Mango,153.17,119.06,152.69,37.55,62.82,5.97,104.12,13.26
Pigeonpeas,30.28,74.67,21.17,24.09,55.8,5.26,185.05,2.3
Chickpea,23.73,48.08,17.35,23.99,10.0,6.95,94.31,2.58
Blackgram,14.69,48.06,17.57,33.48,50.51,7.37,69.8,1.26
Lentil,21.08,31.69,23.66,24.55,84.25,7.39,31.25,1.37
Muskmelon,108.0,56.15,41.65,35.64,74.45,6.25,18.93,21.01
Pomegranate,180.71,95.56,56.25,23.55,100.0,6.55,73.65,18.95
Mothbeans,15.26,42.2,20.85,26.17,43.54,7.17,41.06,0.75
Orange,109.37,62.28,77.72,27.91,100.0,7.01,83.72,21.62
Blackgram,16.12,43.58,18.08,28.07,26.89,6.34,45.15,1.52
Banana,221.36,118.95,285.74,33.59,68.98,4.96,92.97,38.48
Maize,87.36,45.37,53.81,22.36,77.21,5.41,63.81,5.62
Watermelon,44.14,41.09,56.25,24.48,100.0,7.49,54.1,30.02
Lentil,15.03,41.98,24.23,26.48,33.15,5.86,27.08,1.11
Muskmelon,71.88,62.23,61.58,23.08,100.0,6.12,14.0,26.27
Pigeonpeas,22.41,57.62,18.34,25.89,39.53,4.62,107.0,2.07
Pigeonpeas,20.94,55.36,12.22,28.9,24.19,5.09,133.08,1.97
Orange,107.02,57.18,91.09,26.08,100.0,6.52,106.5,18.76
Papaya,167.22,131.47,207.16,30.72,91.68,7.39,196.64,55.07
Chickpea,17.42,50.77,22.74,19.68,17.35,7.6,111.13,1.61
Chickpea,17.62,73.47,19.39,9.91,37.6,6.7,77.79,1.83
Orange,153.17,69.12,93.81,24.06,95.17,6.89,103.06,23.23
Kidneybeans,24.26,41.66,13.63,21.88,10.0,6.24,91.91,0.92
Orange,167.29,65.21,86.29,26.03,100.0,7.17,151.98,22.0
Chickpea,12.17,61.59,21.14,12.81,10.0,7.56,61.35,2.38
Lentil,14.48,43.69,18.95,25.72,79.63,7.44,42.27,1.17
Blackgram,18.22,51.66,20.45,26.15,88.29,7.64,54.44,1.54
Rice,101.27,31.35,44.16,26.16,72.45,6.6,285.85,3.78
Mothbeans,21.25,47.5,22.44,28.72,55.73,7.48,46.49,1.09
Coffee,164.52,95.79,80.64,25.83,62.72,8.07,161.58,1.33
Chickpea,23.35,67.36,18.55,22.06,10.0,6.28,33.98,2.47
Watermelon,58.16,49.66,46.06,25.3,87.38,5.95,45.97,35.54
Rice,55.08,31.5,33.19,19.12,70.9,6.87,215.88,3.53
Watermelon,80.35,64.76,39.23,25.09,78.23,6.12,68.62,33.79
Cotton,89.46,51.95,54.81,21.87,75.79,7.87,227.17,2.87
Rice,97.93,28.95,13.06,28.4,84.36,6.01,198.55,2.33
Banana,172.48,80.1,263.63,26.25,43.63,7.16,127.32,44.53
Blackgram,14.12,39.78,18.11,30.75,60.54,5.8,52.05,1.02
Coconut,133.54,50.32,199.86,21.74,90.59,6.45,153.85,15.53
Maize,103.24,25.38,36.91,21.14,72.45,5.74,104.8,3.78
Coffee,74.77,106.45,71.39,32.23,61.31,7.0,96.58,1.11
Grapes,146.07,94.91,142.67,19.26,64.39,5.93,83.53,22.95
Mothbeans,15.57,44.17,23.62,21.31,68.6,6.84,40.61,0.91
Rice,73.4,42.75,35.05,24.34,100.0,7.3,199.59,4.98
Banana,190.83,96.95,300.88,26.58,57.67,5.75,111.06,50.97
Maize,87.27,48.17,40.08,16.64,70.14,6.91,72.89,6.61
Cotton,85.42,71.68,53.98,25.64,88.91,7.17,219.65,2.59
Coconut,83.11,53.92,245.2,21.02,81.45,7.2,186.04,14.68
Coffee,147.16,94.0,61.14,26.92,24.18,6.44,153.16,1.47
Coconut,89.24,31.39,115.69,28.43,92.36,5.21,129.92,11.66
Pomegranate,138.34,105.73,42.56,20.48,89.64,6.16,126.5,21.18
Muskmelon,80.86,63.74,52.78,24.16,100.0,5.64,31.53,19.15
Mothbeans,19.99,37.6,13.88,36.6,41.2,7.09,52.23,0.89
Muskmelon,80.57,49.13,41.07,24.35,80.88,5.87,26.66,31.62
Pomegranate,137.78,77.05,73.26,22.97,95.67,6.63,72.3,19.67
Pomegranate,203.76,64.51,77.91,25.35,72.52,6.57,103.7,22.73
Mango,191.25,134.55,167.62,31.24,41.76,5.69,72.73,8.93
Mothbeans,18.18,48.68,17.99,19.75,68.67,6.5,55.55,0.75
Lentil,21.14,34.15,22.85,23.72,81.23,6.46,45.13,1.42
Pigeonpeas,18.09,58.19,21.69,24.07,50.71,5.29,153.34,1.55
Orange,118.56,46.04,68.97,18.74,100.0,7.43,105.75,20.49
Watermelon,97.17,58.29,62.43,24.11,100.0,6.84,76.0,42.99
Jute,112.46,40.8,41.18,28.77,76.01,7.64,145.74,3.17
Jute,75.19,38.43,36.76,23.66,70.49,6.2,143.87,2.83
Chickpea,23.5,69.06,13.59,17.08,28.19,7.68,80.84,2.59
Pigeonpeas,23.78,62.17,15.37,27.46,42.54,4.4,168.05,1.35
Kidneybeans,19.02,53.06,18.12,16.54,24.78,6.18,123.43,1.26
Kidneybeans,17.59,50.75,21.94,18.02,35.01,5.4,118.72,1.3
Coconut,136.92,47.92,101.84,24.15,100.0,5.39,188.78,8.65
Mungbean,14.23,35.61,13.65,22.24,100.0,6.72,53.84,1.03
Papaya,140.28,111.5,124.64,34.03,78.0,6.77,90.04,43.25
Mungbean,20.4,35.76,17.75,21.26,74.76,6.72,56.52,1.11
Kidneybeans,21.6,48.48,13.66,19.49,10.0,6.0,63.67,1.44
Papaya,169.92,76.92,140.27,40.89,94.07,7.37,79.97,45.76
Cotton,57.04,45.66,55.21,22.81,63.08,6.13,149.98,2.92
Pomegranate,162.78,79.07,72.28,21.52,100.0,6.95,91.43,18.58
Chickpea,19.07,65.52,21.19,22.72,11.17,6.79,57.71,2.54
Pigeonpeas,16.7,62.56,18.66,29.13,52.98,6.66,175.33,1.68
Muskmelon,89.3,74.7,57.56,27.04,100.0,4.79,28.14,28.8
Orange,117.78,63.43,108.35,19.49,65.05,6.32,136.9,17.28
Watermelon,49.38,58.9,43.22,22.02,86.14,5.57,77.97,34.52
Cotton,89.8,45.87,47.22,23.23,86.14,7.15,209.95,2.0
Kidneybeans,22.69,43.97,19.17,18.13,10.0,5.95,105.47,0.95
Muskmelon,79.52,45.62,37.39,25.52,85.19,6.68,14.92,16.79
Mungbean,18.24,55.2,19.54,30.73,81.01,6.41,46.23,0.93
Papaya,159.87,115.33,129.94,32.1,88.64,7.28,91.56,58.18
Cotton,110.17,56.97,52.19,24.11,57.18,6.54,272.45,2.58
Coffee,179.93,73.24,65.08,26.0,68.74,5.63,177.66,1.1
Coconut,112.54,47.28,123.67,23.45,95.95,6.75,228.53,9.98
Mothbeans,22.63,35.28,19.27,28.32,54.43,8.33,43.79,1.01
Mungbean,24.67,40.68,21.73,24.14,85.3,6.4,26.36,1.21
Cotton,124.35,56.36,32.9,14.74,71.51,7.04,246.29,2.12
Lentil,18.99,47.91,22.26,24.0,59.56,6.66,42.49,1.15
Blackgram,15.75,43.88,15.55,32.39,65.4,7.83,62.27,0.9
Papaya,187.01,120.45,203.65,37.47,84.96,7.0,92.91,66.81
Watermelon,63.38,31.26,47.51,30.46,58.26,5.36,50.76,34.0
Jute,106.99,40.43,47.03,25.92,86.83,5.81,145.98,2.91
Cotton,107.2,41.95,59.19,21.56,67.01,7.64,246.57,2.7
Mango,141.89,76.44,172.52,31.05,47.2,5.57,87.99,8.97
Watermelon,89.76,71.18,50.11,22.9,78.44,6.61,68.01,42.28
Muskmelon,105.0,58.79,68.06,35.49,100.0,7.46,24.46,29.72
Grapes,132.57,64.13,112.3,24.3,86.34,7.36,92.73,26.35
Mothbeans,18.64,41.12,25.14,30.9,61.2,6.34,10.0,0.99
Maize,104.79,48.11,42.98,22.15,54.19,6.99,90.13,4.52
Orange,114.96,86.14,66.18,24.4,88.53,7.32,105.74,11.79
Banana,286.4,91.81,359.14,22.05,84.8,5.64,99.49,48.09
Watermelon,76.53,47.55,44.27,25.32,80.04,6.32,47.45,34.56
Coconut,123.14,46.69,115.72,26.01,100.0,6.09,184.3,12.59
Muskmelon,79.51,50.97,44.48,25.68,77.03,6.16,19.8,33.87
Papaya,124.58,97.42,130.73,38.98,60.94,7.16,116.55,54.58
Blackgram,13.34,45.65,18.67,25.54,70.1,6.78,51.67,0.94
Rice,72.84,42.34,58.92,24.09,61.09,6.48,187.26,5.16
Orange,116.75,74.45,61.42,27.01,80.44,6.29,110.84,19.18
Watermelon,74.07,31.48,54.43,19.45,94.67,7.4,36.51,35.2
Coconut,98.68,48.05,161.95,24.6,100.0,5.98,205.69,12.24
Grapes,141.72,70.53,113.23,22.0,99.9,6.41,73.45,17.17
Banana,261.49,100.31,314.69,24.46,83.32,5.89,130.68,40.32
Coffee,153.16,109.05,73.69,24.89,71.97,7.14,177.42,1.43
Cotton,118.73,68.46,48.29,29.51,53.37,6.82,180.16,2.78
Jute,63.2,53.97,38.99,20.38,89.04,6.73,191.57,2.95
Rice,90.25,41.05,44.73,17.48,88.22,6.61,268.73,3.38
Mango,145.7,114.22,121.07,39.19,55.32,6.23,105.67,9.37
Cotton,79.73,35.48,46.5,21.94,80.39,6.06,149.91,2.16
Watermelon,79.27,47.3,43.87,24.95,57.01,6.73,33.08,29.26
Chickpea,20.48,59.66,18.6,15.96,36.08,7.79,77.44,2.44
Cotton,97.94,42.75,63.34,21.68,92.23,7.44,168.76,2.66
Coffee,93.85,75.1,99.41,23.91,25.79,6.55,143.41,1.19
Kidneybeans,15.08,62.48,19.11,18.18,36.17,5.17,74.4,1.23
Coconut,114.35,42.59,149.14,26.41,100.0,5.33,243.69,11.06
Kidneybeans,15.05,58.86,19.87,23.43,25.85,5.86,85.3,1.26
Watermelon,92.44,43.58,47.04,25.42,68.44,6.28,47.75,36.47
Maize,128.94,50.23,35.28,22.04,56.25,6.77,73.69,6.51
Cotton,129.77,40.56,45.69,21.31,94.58,8.06,205.5,2.45
Lentil,19.97,33.57,21.57,21.08,60.29,6.79,54.53,1.36
Coconut,99.21,47.14,176.99,35.35,100.0,6.99,150.78,13.8
Blackgram,15.56,38.48,21.17,28.87,53.23,7.63,95.2,1.16
Coffee,125.57,80.61,62.49,18.2,82.6,7.7,150.03,1.15
Orange,101.31,65.09,91.7,25.63,100.0,5.59,117.86,17.6
Lentil,23.09,46.34,10.72,28.41,35.81,5.98,52.69,0.97
Mothbeans,17.33,43.51,16.78,31.43,39.05,6.68,49.04,0.95
Mango,127.64,49.33,144.97,34.48,47.12,6.81,126.38,8.99
Mothbeans,24.46,51.23,13.38,23.37,29.05,6.77,45.75,0.97
Pomegranate,137.59,84.87,80.18,21.85,87.34,7.07,99.49,16.6
Papaya,120.59,92.14,203.64,25.64,90.09,7.2,149.27,42.82
Cotton,108.24,50.92,59.94,23.76,94.42,6.41,197.26,2.41
Lentil,20.98,51.01,31.51,31.41,71.55,6.53,50.04,0.94
Pigeonpeas,24.06,70.17,20.36,27.42,40.0,5.06,155.64,1.16
Apple,110.3,67.15,67.32,18.57,89.13,3.5,177.14,30.46
Papaya,119.03,74.98,104.28,32.78,74.64,6.89,186.48,51.55
Cotton,91.8,43.9,68.83,25.61,86.75,7.87,203.1,2.11
Banana,196.65,91.09,400.14,24.9,69.5,6.82,118.0,54.51
Muskmelon,86.75,63.5,53.19,32.25,84.76,6.86,31.25,23.22
Blackgram,10.62,32.67,17.15,27.4,63.95,6.74,63.64,1.0
Grapes,144.36,60.45,147.93,26.19,56.94,6.19,38.21,27.46
Papaya,124.18,115.24,171.42,33.61,82.44,7.26,104.4,61.14
Pomegranate,151.67,65.7,55.33,20.18,77.82,6.33,96.76,19.85
Papaya,183.8,103.73,172.76,38.0,96.71,6.74,167.37,53.66
Pigeonpeas,19.56,72.76,24.49,27.66,37.85,4.83,170.67,1.77
Muskmelon,80.35,45.58,57.79,17.81,81.79,5.75,26.75,21.89
Mothbeans,22.48,40.09,19.21,24.47,52.04,7.3,63.86,0.8
Watermelon,96.53,47.17,55.75,27.26,91.6,5.45,35.35,32.59
Grapes,119.63,59.74,120.26,20.99,74.03,7.11,40.12,25.19
Kidneybeans,24.0,68.19,19.24,23.82,31.7,5.39,85.79,1.48
Lentil,16.14,44.55,19.39,20.4,49.57,7.12,52.58,1.23
Watermelon,65.88,54.29,52.15,28.61,70.17,6.22,46.52,37.94
Watermelon,104.28,39.72,54.01,23.66,84.7,6.85,60.0,33.5
Muskmelon,91.55,49.54,64.09,27.98,66.47,6.75,24.65,22.85
Orange,117.56,62.12,93.3,23.55,100.0,7.76,119.29,16.05
Blackgram,10.88,38.93,15.59,20.0,59.79,7.13,53.98,1.21
Lentil,20.36,47.83,18.85,26.9,65.85,6.99,47.29,1.38
Mothbeans,21.38,47.12,17.95,24.15,51.48,5.72,28.44,1.01
Coffee,81.57,97.25,67.85,27.31,58.67,6.78,165.62,1.14
Watermelon,95.59,59.51,54.71,17.93,60.59,5.77,58.0,34.95
Mango,143.34,95.93,145.77,31.68,65.46,4.67,121.36,8.44
Mothbeans,21.77,39.33,21.09,27.46,38.76,6.92,48.14,0.91
Pigeonpeas,18.03,71.42,20.24,24.25,55.11,5.2,194.35,1.99
Pomegranate,164.19,60.84,87.23,22.03,98.48,5.68,116.23,13.91
Maize,100.12,46.45,48.58,26.45,70.91,5.87,82.88,6.41
Apple,93.79,72.1,82.36,25.41,100.0,5.96,66.64,31.55
Lentil,20.88,47.44,16.44,26.24,52.87,7.75,45.3,1.32
Apple,79.53,53.35,66.25,23.51,91.29,6.64,93.01,34.09
Jute,93.39,41.09,42.71,29.84,52.86,6.57,138.71,2.87
Grapes,122.96,58.98,119.25,26.63,100.0,6.37,72.79,25.73
Banana,199.46,89.59,332.03,19.39,68.01,5.82,100.96,43.84
Jute,69.0,42.08,31.86,16.27,85.89,7.63,150.01,3.53
Mango,130.92,120.8,144.6,31.71,55.9,5.16,84.8,10.4
Muskmelon,53.72,68.09,52.15,33.48,100.0,6.88,26.4,24.61
Maize,83.31,37.24,43.51,16.27,71.71,6.92,48.13,6.67
Pigeonpeas,18.5,51.38,24.69,20.43,66.07,5.75,136.16,1.43
Orange,87.8,82.23,86.24,27.55,85.33,6.71,114.84,18.91
Mango,136.04,96.63,196.84,32.69,51.02,6.01,71.23,10.77
Blackgram,13.03,32.58,20.35,29.13,66.15,6.64,61.25,1.19
Orange,101.19,61.1,77.94,24.6,100.0,6.26,115.88,18.12
Watermelon,53.43,48.37,57.52,26.36,87.61,5.0,42.98,30.41
Grapes,76.96,69.77,170.82,26.18,91.72,5.88,72.61,20.41
Lentil,24.34,40.16,17.29,29.34,90.26,6.8,26.42,0.99
Coffee,143.65,80.14,89.34,25.42,46.6,6.93,139.37,1.65
Pigeonpeas,21.85,50.5,20.03,26.21,46.76,6.75,188.93,2.02
Maize,123.64,38.1,37.51,30.81,67.58,5.39,68.9,5.19
Banana,182.15,114.52,255.24,29.1,79.84,6.3,135.13,47.14
