crop,N,P,K,temperature,humidity,ph,rainfall,yield
Rice,40,38,32,27.9,85.7,7.39,247.4,3.61
Rice,57,45,46,22.9,83.3,7.3,215.5,3.98
Rice,60,42,32,19.6,95.1,6.53,207.0,3.82
Rice,49,46,35,19.3,67.7,7.03,252.1,3.76
Rice,63,22,35,25.9,97.6,6.79,262.0,3.67
Rice,81,24,32,22.4,68.5,7.07,193.9,3.59
Rice,72,26,27,22.9,86.3,5.56,229.7,3.64
Rice,69,37,37,26.5,84.8,5.67,255.0,3.91
Rice,45,42,28,20.0,90.7,6.3,230.1,3.65
Rice,66,34,23,23.0,91.8,7.4,240.3,3.45
Rice,77,45,42,26.2,77.8,6.6,278.4,3.93
Rice,46,20,36,24.4,96.7,6.98,217.6,3.59
Rice,59,31,38,24.1,70.9,7.15,209.6,3.53
Rice,50,42,43,27.4,96.2,6.42,282.7,3.71
Rice,56,21,22,26.2,81.6,5.78,220.0,3.45
Rice,45,37,45,22.3,80.4,6.12,247.0,3.79
Rice,71,30,28,23.3,65.8,5.96,212.0,3.66
Rice,64,43,23,26.2,94.4,6.22,232.5,3.59
Rice,70,24,36,27.3,93.8,6.58,202.0,3.49
Rice,89,22,22,19.4,82.2,6.66,191.7,3.48
Rice,73,45,35,24.4,98.4,7.04,233.4,3.78
Rice,52,41,40,22.0,80.8,6.3,237.0,3.82
Rice,77,43,42,25.1,71.0,6.4,237.3,3.83
Rice,93,38,47,26.3,81.5,5.95,222.7,3.96
Rice,43,30,21,21.2,95.4,6.44,222.9,3.37
Rice,42,47,29,26.0,82.7,7.15,267.1,3.53
Rice,70,24,38,22.7,87.0,6.53,267.7,3.62
Rice,90,34,29,27.5,81.6,6.7,234.3,3.79
Rice,47,24,22,25.4,72.5,6.23,206.4,3.43
Rice,46,26,42,26.1,81.4,5.94,234.0,3.51
Rice,86,20,21,24.7,70.9,5.6,248.2,3.52
Rice,43,27,25,28.4,85.3,5.56,242.0,3.45
Rice,77,27,22,23.5,98.2,5.86,270.7,3.61
Rice,73,42,42,20.9,87.2,6.94,213.8,3.8
Rice,65,36,26,22.9,69.2,7.2,207.9,3.57
Rice,63,24,22,23.8,85.8,7.05,192.5,3.45
Maize,58,41,29,24.0,73.5,7.04,98.5,3.04
Maize,86,37,26,23.3,58.0,7.06,95.3,3.04
Maize,91,50,51,24.8,54.5,6.46,72.6,3.25
Maize,110,34,55,22.2,56.9,7.06,92.1,3.37
Maize,58,25,47,24.7,60.2,5.83,80.3,3.1
Maize,67,54,39,21.8,59.2,7.0,91.1,3.21
Maize,104,41,37,23.5,58.6,6.2,78.4,3.34
Maize,101,54,48,25.3,63.6,5.84,91.8,3.31
Maize,78,36,44,24.8,70.4,7.41,73.5,2.98
Maize,56,30,57,22.4,53.7,5.68,75.5,2.95
Maize,76,59,46,23.2,70.5,7.37,88.3,3.44
Maize,94,40,32,24.4,72.9,5.59,77.7,3.17
Maize,86,33,30,18.7,58.2,5.83,68.0,3.13
Maize,104,37,38,23.8,65.5,5.66,93.1,3.11
Maize,69,54,57,21.6,77.0,6.71,77.4,3.22
Maize,115,45,34,22.1,54.8,6.1,70.5,3.38
Maize,106,58,55,25.9,66.9,7.41,91.6,3.48
Maize,103,51,58,22.6,64.0,5.58,88.0,3.35
Maize,54,47,59,24.6,58.0,7.39,78.7,3.22
Maize,50,54,33,19.3,69.5,5.67,95.9,3.2
Maize,83,37,56,20.9,76.6,7.3,91.2,3.22
Maize,63,50,55,20.3,57.3,6.73,76.5,3.16
Maize,57,57,48,24.5,68.0,6.58,94.0,3.14
Maize,83,46,42,27.5,75.3,6.48,97.5,3.33
Maize,114,34,32,23.7,53.4,6.46,95.2,3.19
Maize,85,38,49,20.0,77.4,6.42,91.7,3.27
Maize,50,32,45,21.4,67.9,6.59,76.8,3.0
Maize,82,46,37,23.0,57.5,6.25,91.8,3.35
Maize,69,31,29,23.7,57.9,6.05,71.4,2.9
Maize,80,38,30,27.2,55.9,5.87,95.4,3.02
Maize,119,54,43,25.0,72.4,6.62,78.2,3.43
Maize,77,49,27,25.9,64.4,6.4,89.4,3.13
Maize,75,44,57,20.8,52.5,7.22,72.1,3.36
Maize,63,45,47,20.0,72.3,6.84,80.1,3.19
Maize,101,56,38,21.0,68.4,5.85,72.9,3.42
Maize,73,47,45,26.2,53.9,5.97,73.5,3.11
Maize,70,34,47,20.9,63.6,6.23,97.3,3.18
Maize,117,39,31,18.6,70.9,7.36,90.5,3.22
Maize,55,30,28,19.0,74.8,5.58,86.6,2.85
Maize,103,27,34,19.8,69.0,6.13,98.1,3.02
Maize,69,46,29,26.1,52.7,7.2,90.6,2.99
Maize,83,59,43,20.9,63.6,6.89,101.0,3.19
Maize,91,47,47,23.6,65.6,6.13,89.7,3.32
Maize,87,53,40,21.8,58.8,5.53,78.3,3.38
Maize,109,37,41,18.5,76.0,6.46,100.2,3.03
Maize,80,35,33,18.5,61.7,6.62,82.0,3.07
Maize,61,50,38,21.9,58.8,5.99,82.4,3.28
Maize,113,53,48,21.0,71.3,6.33,95.5,3.55
Maize,62,35,47,24.1,59.1,5.89,89.2,2.99
Maize,53,43,31,19.3,59.0,6.94,92.3,2.93
Maize,60,42,36,21.3,72.8,6.43,101.9,3.15
Maize,73,54,58,18.9,72.2,6.44,70.4,3.2
Maize,108,53,53,19.5,72.0,7.03,76.5,3.4
Maize,101,26,41,25.5,65.5,6.45,101.4,3.22
Maize,71,36,47,18.8,76.4,6.02,85.7,3.17
Maize,63,56,55,20.4,54.9,6.16,89.5,3.2
Maize,69,29,52,18.5,53.1,6.45,94.6,3.11
Maize,75,28,30,19.2,68.1,7.47,99.6,2.97
Maize,54,47,49,25.7,55.3,7.44,75.9,3.22
Maize,102,53,40,20.2,69.9,5.79,80.2,3.46
Maize,83,40,35,24.8,56.9,6.2,74.3,3.21
Maize,69,54,57,23.5,53.8,6.1,73.3,3.24
Maize,75,25,47,21.9,56.8,7.2,68.6,3.13
Maize,66,50,48,23.4,62.1,6.5,85.8,3.36
Maize,92,36,47,19.4,65.6,7.15,70.3,3.08
Maize,111,32,41,19.3,66.8,6.81,96.4,3.22
Maize,99,33,37,24.0,53.8,5.93,99.6,3.12
Maize,112,27,53,19.0,66.5,6.34,99.9,3.21
Maize,99,53,34,18.8,53.8,7.37,78.3,3.35
Maize,56,50,43,20.1,65.7,6.74,76.5,3.1
Maize,102,39,28,24.3,61.3,6.82,83.6,3.34
Maize,61,31,39,21.5,56.1,6.39,101.9,2.96
Maize,72,59,36,21.8,71.9,6.94,82.6,3.29
Maize,89,32,51,26.9,58.6,6.4,100.7,3.15
Maize,100,59,45,23.2,77.8,6.11,78.3,3.29
Maize,109,25,53,24.7,59.2,6.61,86.8,3.45
Maize,60,26,37,19.7,61.5,5.98,87.8,3.09
Maize,56,38,57,25.2,70.8,5.86,95.0,3.26
Maize,98,45,56,23.9,59.8,6.65,92.8,3.27
Maize,53,51,37,25.9,62.8,7.22,97.5,3.02
Maize,95,46,25,25.6,61.9,5.61,78.4,3.16
Maize,60,42,32,18.9,71.0,6.39,81.4,3.09
Maize,85,32,35,22.0,55.4,6.64,70.8,2.95
Maize,77,27,42,25.5,55.4,6.62,72.6,3.05
Maize,95,31,46,25.2,58.4,7.04,70.4,3.11
Maize,114,28,48,22.3,61.1,6.68,78.9,3.14
Maize,71,59,46,27.5,63.5,5.61,73.0,3.33
Maize,63,38,51,26.2,54.9,7.38,69.9,3.21
Maize,110,53,25,24.8,54.9,5.57,83.3,3.15
Maize,87,32,43,20.8,64.6,5.8,92.8,3.24
Maize,51,45,48,18.8,56.4,7.06,77.7,3.15
Maize,53,47,25,22.0,59.1,6.81,97.0,3.14
Maize,51,55,47,20.5,61.9,5.72,101.2,3.12
Maize,110,43,31,23.0,63.9,5.57,99.5,3.16
Maize,87,36,38,19.8,61.0,6.74,80.0,3.09
Maize,118,42,53,24.2,74.8,7.11,98.3,3.18
Maize,88,34,30,26.7,69.1,6.27,71.0,3.2
Maize,92,46,32,20.6,56.0,7.3,101.0,3.07
Maize,87,32,29,23.4,72.8,6.13,97.3,3.13
Maize,86,29,59,27.4,55.8,7.31,99.7,3.06
Maize,89,58,29,21.3,74.9,7.02,92.7,3.33
Maize,78,39,40,27.0,75.2,6.06,99.7,3.16
Maize,57,31,51,24.0,58.9,5.98,87.3,3.05
Maize,98,37,49,22.8,65.1,6.91,88.6,3.31
Maize,109,42,29,20.2,52.8,5.55,94.0,3.06
Maize,78,50,59,25.4,53.7,7.45,99.5,3.37
Maize,84,36,41,20.7,62.5,6.96,69.4,3.11
Maize,71,46,50,23.9,65.7,7.06,97.8,3.28
Maize,81,53,26,27.6,65.5,6.96,81.5,3.19
Maize,86,47,26,21.1,62.3,7.14,78.4,3.14
Maize,79,46,26,23.2,55.7,6.41,96.2,3.2
Maize,57,52,57,24.8,55.5,6.4,82.1,3.2
Maize,91,49,32,22.6,58.5,7.29,91.5,3.32
Maize,100,29,28,22.5,61.4,6.27,85.8,3.25
Maize,85,58,38,21.9,72.0,6.63,99.0,3.33
Maize,60,55,31,25.0,62.9,7.02,78.5,3.15
Maize,93,29,29,20.3,68.2,6.42,76.6,3.19
Maize,88,25,55,20.6,67.3,6.32,84.2,3.12
Maize,92,33,44,24.1,66.5,5.62,96.1,3.08
Maize,95,26,54,24.5,73.8,7.32,78.1,3.06
Maize,79,31,48,24.0,70.0,7.06,88.2,3.09
Maize,81,45,57,19.3,59.8,6.26,80.5,3.17
Maize,79,44,35,19.6,70.1,6.55,77.3,3.17
Maize,98,46,28,25.1,68.4,6.47,101.6,3.25
Maize,115,59,35,24.0,60.2,7.47,85.9,3.32
Maize,59,44,43,24.2,64.8,6.71,74.1,3.26
Maize,118,25,25,24.2,55.1,7.08,96.8,3.19
Maize,78,36,44,24.3,52.3,6.07,74.8,3.22
Maize,71,42,36,18.5,69.8,6.94,79.6,3.14
Maize,52,31,36,21.5,69.5,7.08,99.1,3.01
Maize,83,46,56,23.3,60.7,6.33,94.7,3.45
Maize,108,35,50,21.3,65.9,6.86,75.1,3.43
Maize,112,37,58,21.0,52.8,6.75,101.4,3.41
Maize,89,38,45,26.4,71.5,6.14,92.0,3.06
Maize,78,42,33,22.6,76.7,6.11,75.3,3.0
Maize,104,52,56,22.5,52.6,6.5,84.4,3.38
Maize,114,50,43,25.5,55.7,7.13,97.6,3.46
Maize,97,29,50,22.6,70.6,5.53,85.8,3.39
Maize,98,45,28,22.7,53.2,6.81,85.7,3.16
Maize,90,35,56,21.4,57.0,6.15,77.4,3.26
Maize,58,30,34,18.5,68.2,5.93,85.5,2.94
Maize,72,29,49,21.0,58.4,6.72,70.4,3.06
Maize,81,29,41,24.6,54.8,6.36,69.8,2.97
Maize,91,45,54,24.8,68.0,7.12,78.6,3.43
Maize,96,43,59,25.4,64.1,7.11,72.5,3.49
Maize,82,40,48,24.9,64.1,5.96,75.9,3.37
Maize,93,56,38,24.8,69.3,7.25,94.8,3.28
Maize,52,41,37,22.6,56.4,6.7,94.1,2.96
Maize,57,53,52,21.4,68.9,6.56,94.9,3.26
Maize,78,46,44,27.4,62.0,7.11,79.6,3.24
Maize,104,40,52,23.4,58.1,5.68,90.5,3.49
Maize,90,42,45,22.7,66.4,5.87,95.9,3.43
Maize,54,28,53,25.5,61.9,6.81,84.8,3.01
Maize,107,56,56,24.3,52.0,5.82,73.0,3.43
Maize,77,45,31,24.7,60.2,7.31,87.4,3.09
Maize,116,40,59,21.6,54.3,7.45,68.3,3.27
Maize,58,35,37,23.4,53.4,7.13,91.9,2.98
Maize,110,55,33,24.9,62.3,6.27,78.8,3.33
Maize,88,48,41,20.1,62.0,7.16,99.4,3.11
Maize,119,48,29,19.1,52.4,6.47,92.5,3.19
Maize,119,27,47,22.2,63.9,6.7,94.8,3.26
Maize,62,42,44,22.5,61.2,6.7,74.3,3.21
Maize,109,33,42,22.2,66.2,7.43,80.5,3.29
Maize,99,28,41,24.8,55.7,7.44,92.9,3.27
Maize,104,41,27,26.6,54.3,6.97,84.1,3.29
Maize,55,47,52,21.3,53.4,7.04,79.7,3.19
Maize,85,41,50,22.3,77.0,6.09,95.1,3.09
Maize,114,51,50,23.6,53.6,5.85,84.1,3.28
Maize,119,53,46,21.0,54.1,7.19,85.2,3.33
Maize,59,34,55,18.5,54.9,6.68,73.9,2.99
Maize,81,53,34,24.8,64.6,7.21,95.2,3.18
Maize,55,30,57,19.8,64.9,7.03,101.8,3.01
Maize,80,47,32,25.2,61.0,7.0,89.8,3.06
Maize,61,38,35,25.3,71.6,6.27,86.1,3.15
Maize,83,30,55,18.5,76.1,6.85,83.3,3.33
Maize,97,26,57,24.3,76.9,7.32,82.7,3.34
Maize,73,34,28,24.4,62.2,6.99,94.3,3.11
Maize,91,31,36,24.8,56.7,6.84,86.6,3.25
Maize,50,28,28,22.5,57.7,5.9,77.6,2.77
Maize,56,57,47,26.1,76.7,6.91,89.7,3.09
Maize,109,29,47,26.7,66.7,7.27,100.9,3.25
Maize,67,41,57,24.3,76.0,6.36,77.4,3.37
Maize,103,36,30,19.1,72.2,6.17,81.0,3.0
Maize,116,34,40,22.9,76.1,5.87,88.8,3.24
Maize,60,51,32,24.3,75.7,5.73,92.3,2.96
Maize,89,33,40,26.6,55.9,7.34,89.8,3.15
Maize,68,49,56,23.7,65.4,6.48,100.0,3.32
Maize,109,52,52,23.4,52.1,7.12,100.4,3.38
Maize,89,57,37,24.7,62.4,7.39,89.5,3.16
Maize,87,58,27,22.6,71.9,5.87,90.0,3.08
Maize,76,31,49,26.6,68.4,5.69,80.2,3.18
Maize,101,29,31,25.0,67.4,5.65,84.6,3.15
Maize,71,43,54,22.5,77.9,5.63,69.3,3.28
Maize,52,29,53,24.5,63.9,7.23,91.1,3.0
Maize,90,57,26,19.7,69.0,7.32,84.0,3.07
Maize,99,29,31,18.9,60.0,6.41,95.0,2.98
Maize,91,53,28,23.0,72.8,7.09,75.5,3.2
Maize,106,59,48,21.4,77.4,5.79,87.6,3.52
Maize,105,51,45,21.5,55.1,6.33,72.8,3.42
Maize,88,40,57,18.8,54.6,6.72,96.8,3.33
Maize,51,42,25,20.1,54.3,7.25,90.2,2.91
Maize,106,52,49,20.3,68.6,6.33,85.8,3.61
Maize,92,26,31,23.0,76.7,7.05,89.3,3.01
Maize,50,33,29,23.3,54.5,7.01,80.3,2.96
Maize,65,51,48,20.9,57.0,6.86,95.1,3.39
Maize,83,31,48,18.8,68.8,6.37,77.7,3.12
Maize,106,51,26,25.2,76.0,7.06,74.0,3.19
Maize,58,56,50,23.9,60.5,6.84,74.8,3.23
Maize,104,36,28,25.2,74.6,5.96,80.8,3.12
Maize,83,56,30,26.9,63.8,5.79,81.2,3.29
Maize,94,59,32,19.6,70.0,5.79,70.0,3.32
Maize,82,30,37,26.6,67.7,6.77,94.8,3.12
Maize,61,58,54,19.2,74.3,7.47,84.6,3.29
Maize,108,34,50,25.2,58.4,6.65,79.1,3.44
Maize,91,30,45,18.4,77.5,6.44,69.4,3.17
Maize,52,43,41,25.7,73.4,5.99,83.4,3.12
Maize,50,50,58,19.6,59.7,5.7,90.0,3.21
Maize,71,49,55,25.3,52.6,7.03,83.5,3.41
Maize,78,52,37,22.7,68.5,5.66,97.3,3.35
Maize,73,26,39,20.9,76.6,7.07,86.4,3.12
Maize,55,55,50,18.9,76.6,7.26,90.9,3.06
Maize,75,46,37,20.0,66.5,6.91,70.3,3.06
Maize,118,33,28,22.8,76.4,7.4,87.7,3.05
Maize,102,32,37,20.9,69.7,5.65,77.4,3.11
Maize,84,43,29,24.9,69.6,6.09,86.1,3.21
Maize,105,58,53,27.1,53.7,6.42,98.3,3.25
Maize,112,35,58,19.4,59.2,6.49,91.7,3.48
Maize,86,46,35,27.3,66.1,6.2,72.5,3.16
Maize,95,35,27,26.4,58.0,6.78,100.2,3.02
Maize,73,47,36,23.9,70.1,6.39,96.6,3.13
Maize,59,52,31,20.8,64.6,7.03,101.0,2.97
Maize,74,40,30,26.9,70.5,7.42,77.7,3.13
Maize,98,48,30,20.6,53.1,5.77,78.8,3.1
Maize,62,44,26,21.3,60.9,6.58,80.7,2.98
Maize,71,57,39,23.0,55.8,6.15,83.6,3.12
Maize,101,59,36,24.9,64.3,7.37,77.9,3.49
Maize,90,30,44,26.7,63.5,6.95,91.4,3.29
Maize,59,44,35,22.1,73.9,5.71,83.2,2.96
Maize,94,45,32,27.0,59.2,6.57,68.8,3.14
Maize,97,28,42,20.2,60.3,7.36,88.6,3.28
Maize,75,30,54,21.8,61.7,6.21,77.7,3.37
Maize,111,28,50,22.5,77.8,6.09,95.3,3.34
Maize,117,39,56,19.7,67.3,5.93,70.9,3.33
Maize,110,59,27,27.2,71.7,6.32,71.0,3.38
Maize,79,44,49,25.3,55.6,6.27,74.3,3.25
Maize,52,53,54,21.2,66.5,5.58,83.8,3.13
Maize,68,58,54,22.7,69.0,6.34,98.4,3.36
Maize,98,33,29,21.0,77.9,6.98,70.3,3.06
Maize,89,55,46,22.8,70.1,6.52,72.1,3.41
Maize,109,30,27,21.3,74.8,5.84,72.6,3.0
Maize,79,56,37,21.1,65.8,6.53,99.8,3.36
Maize,62,28,51,23.4,74.7,6.86,96.1,3.03
Maize,97,49,28,23.7,73.4,6.54,68.4,3.16
Maize,83,36,56,19.3,56.0,5.89,75.5,3.33
Maize,92,54,43,23.3,66.3,5.75,93.7,3.35
Maize,55,53,57,22.8,60.1,7.12,80.3,3.45
Maize,91,51,36,24.9,52.7,5.96,95.7,3.32
Maize,59,32,29,19.6,54.0,7.05,91.5,2.79
Maize,104,51,26,19.4,72.6,5.64,85.5,3.09
Maize,67,27,48,25.3,72.3,5.93,99.3,3.17
Maize,62,37,28,26.2,76.5,6.2,100.3,2.83
Maize,85,50,33,23.6,54.6,5.55,87.7,3.11
Maize,63,34,56,23.3,77.3,5.94,71.4,3.14
Maize,99,37,45,22.4,76.9,6.22,74.1,3.2
Maize,64,32,28,27.5,55.2,5.79,71.8,2.96
Maize,99,44,26,21.4,55.0,6.7,77.6,3.11
Maize,118,40,44,21.1,74.2,5.66,74.4,3.37
Maize,83,48,31,27.6,64.8,6.38,71.6,3.21
Maize,55,30,39,23.8,54.6,7.43,99.5,2.82
Maize,118,36,45,27.5,55.2,6.94,96.5,3.14
Maize,99,45,34,25.7,68.7,6.45,81.6,3.31
Maize,78,41,34,25.5,54.8,6.49,76.5,3.16
Maize,59,28,26,19.0,69.6,6.27,101.1,2.92
Maize,60,46,28,19.1,71.5,7.07,94.1,2.93
Maize,96,42,34,21.6,74.4,7.38,86.6,3.04
Maize,80,57,38,21.3,61.8,5.59,83.6,3.3
Maize,110,35,49,22.9,55.5,6.48,92.3,3.21
Maize,97,48,48,23.7,64.4,6.51,97.0,3.36
Maize,84,58,46,21.6,77.4,5.58,78.9,3.14
Maize,108,37,50,18.6,75.2,5.71,79.6,3.2
Maize,75,37,48,20.7,68.9,7.3,88.1,3.06
Maize,71,36,25,21.4,64.0,6.63,97.4,3.16
Maize,68,49,45,27.5,61.8,6.64,81.3,3.34
Maize,57,48,36,23.0,71.9,6.72,79.5,3.12
Maize,80,42,54,25.6,73.8,6.09,86.2,3.14
Maize,119,39,32,25.2,54.4,5.71,96.7,3.1
Maize,54,53,41,20.3,72.7,6.11,90.2,3.27
Maize,80,43,32,22.1,68.2,7.01,83.4,3.09
Maize,51,49,55,23.7,57.5,6.97,100.7,3.2
Maize,115,43,46,25.5,63.3,6.75,87.2,3.4
Maize,75,30,30,24.7,59.8,6.15,82.8,3.15
Maize,54,32,39,26.0,68.8,6.7,76.7,3.0
Maize,57,31,33,26.0,64.1,6.38,87.0,3.08
Maize,52,30,29,20.8,72.9,5.87,90.4,3.02
Maize,117,42,25,26.3,54.2,7.22,88.5,3.27
Maize,78,37,48,19.2,76.5,5.8,92.6,3.01
Maize,101,57,43,26.0,76.7,6.02,99.7,3.42
Maize,66,29,53,21.4,67.2,6.98,81.3,3.09
Maize,79,30,31,27.3,63.4,6.67,76.6,3.03
Maize,76,58,36,22.3,69.8,7.24,100.8,3.35
Maize,75,50,53,18.6,77.1,7.17,88.6,3.3
Maize,115,49,52,20.6,66.4,7.39,78.5,3.38
Maize,106,29,55,26.3,62.1,6.29,98.9,3.43
Maize,67,28,53,20.6,57.5,7.31,98.3,3.12
Maize,111,51,39,18.7,74.5,7.36,96.0,3.25
Maize,78,54,50,26.5,73.3,6.89,96.0,3.29
Maize,74,46,53,25.2,63.8,5.63,68.9,3.29
Maize,94,52,29,22.1,68.3,5.69,78.7,3.13
Maize,86,58,54,25.4,74.0,7.07,91.3,3.31
Maize,83,50,34,24.7,73.5,5.91,95.2,3.16
Maize,62,55,58,26.5,57.8,7.33,100.2,3.29
Maize,93,56,59,20.2,70.2,6.31,73.7,3.39
Maize,68,28,37,27.1,55.1,6.37,92.4,3.11
Maize,81,48,29,25.0,57.0,7.05,97.3,3.05
Maize,84,29,54,23.9,77.9,6.85,77.6,3.17
Maize,78,30,35,20.8,68.1,6.25,98.8,3.11
Maize,82,25,29,21.4,70.0,6.92,91.4,3.08
Maize,101,33,28,18.9,60.7,7.3,76.0,3.22
Maize,115,58,45,25.3,53.2,6.73,76.6,3.32
Maize,77,37,58,23.5,67.1,6.51,76.8,3.45
Maize,111,29,36,23.3,55.7,5.61,72.0,3.02
Maize,111,54,51,26.9,59.4,6.72,97.8,3.5
Maize,68,35,56,21.3,77.9,5.82,94.0,3.26
Maize,96,52,26,19.8,58.0,6.03,69.2,3.22
Maize,80,59,57,18.8,61.3,6.47,92.1,3.38
Maize,109,55,29,19.3,74.6,5.85,74.1,3.23
Maize,69,56,45,23.8,77.3,6.64,85.9,3.28
Maize,55,51,48,26.6,52.7,6.85,91.2,3.14
Maize,91,58,54,19.8,54.1,6.81,96.2,3.35
Maize,116,45,25,27.3,69.1,6.16,100.3,3.23
Maize,101,58,44,20.3,53.3,6.16,89.9,3.21
Maize,54,58,38,22.1,56.6,7.21,100.8,3.0
Maize,109,30,52,21.0,71.6,5.76,90.2,3.28
Maize,80,53,35,24.7,55.4,7.15,90.6,3.21
Maize,84,55,41,23.6,63.0,7.11,93.7,3.37
Maize,80,39,26,21.5,64.1,6.86,75.6,2.99
Maize,84,47,43,21.1,63.4,6.46,98.8,3.16
Maize,58,56,54,23.2,59.7,5.67,69.6,3.13
Maize,57,39,28,24.5,66.8,6.02,76.6,2.9
Maize,85,28,48,20.1,56.7,5.69,81.4,3.25
Maize,70,45,40,24.6,68.2,7.41,77.0,3.28
Maize,63,31,51,24.0,74.7,6.57,71.6,2.97
Maize,58,31,41,24.8,74.6,6.7,100.8,3.0
Maize,93,59,37,24.6,69.9,6.12,81.4,3.21
Maize,50,28,25,27.3,74.3,6.79,75.1,2.87
Maize,80,46,52,20.2,59.8,6.45,83.8,3.18
Maize,61,30,49,27.3,64.3,6.67,97.2,3.0
Maize,89,54,26,18.5,68.4,7.43,92.2,3.26
Maize,101,45,44,21.1,64.7,6.68,84.5,3.42
Maize,97,53,42,25.0,65.7,6.14,82.3,3.24
Maize,112,39,41,23.0,76.4,6.89,79.8,3.13
Maize,70,31,37,20.5,57.7,6.19,98.9,3.05
Maize,108,47,29,21.1,70.5,7.15,100.6,3.26
Maize,101,52,52,26.2,68.2,6.99,77.6,3.47
Maize,59,31,46,19.3,62.8,6.12,101.8,2.95
Maize,53,25,55,21.7,56.1,7.27,96.2,2.9
Maize,54,40,46,19.5,57.8,6.19,76.8,3.05
Maize,53,55,34,19.8,69.9,6.83,85.5,3.23
Maize,114,40,40,26.1,54.9,6.72,71.6,3.32
Maize,116,53,26,19.4,68.4,7.3,97.6,3.11
Maize,70,40,42,25.1,54.6,6.18,90.0,3.03
Maize,109,40,39,25.5,58.4,6.19,95.5,3.25
Maize,55,38,51,21.7,69.3,6.99,73.2,3.12
Maize,65,53,39,22.2,63.9,7.07,97.0,3.18
Maize,52,30,25,25.8,76.5,6.14,70.9,2.97
Maize,61,27,51,24.5,68.7,5.64,98.7,3.1
Maize,99,48,43,21.1,62.5,6.6,91.1,3.29
Maize,101,56,25,21.0,65.7,6.89,99.3,3.23
Maize,64,44,52,24.4,70.1,7.05,98.2,3.18
Maize,63,35,26,21.5,70.9,5.77,93.2,3.12
Maize,69,28,44,23.2,71.7,5.58,73.4,3.15
Maize,91,33,52,25.1,77.7,5.64,71.8,3.12
Maize,93,37,26,24.4,55.2,6.96,78.1,3.08
Maize,118,53,59,23.6,75.3,6.56,89.3,3.54
Maize,74,34,52,25.0,69.5,6.54,92.3,3.14
Maize,72,45,53,21.7,54.5,7.14,92.2,3.11
Maize,54,56,41,22.5,61.6,6.67,85.9,3.28
Maize,77,34,42,22.3,63.4,6.48,99.7,3.32
Maize,107,30,29,24.9,55.4,7.21,92.0,2.97
Maize,64,41,51,27.1,61.6,6.7,100.4,3.13
Maize,58,45,26,19.8,61.7,6.12,101.7,2.99
Maize,105,29,45,18.8,75.3,5.95,98.2,3.23
Maize,84,29,37,26.4,62.9,6.63,87.5,3.25
Maize,104,41,50,24.0,71.8,6.42,85.2,3.38
Maize,81,55,36,25.8,69.3,5.98,81.9,3.23
Maize,87,58,56,25.2,68.8,6.9,97.4,3.42
Maize,105,49,44,19.5,66.5,6.73,74.5,3.38
Maize,53,44,31,22.8,75.3,7.35,72.1,2.91
Maize,51,52,33,24.9,75.1,7.1,83.1,3.13
Maize,78,26,55,18.6,63.4,7.2,82.1,3.11
Maize,68,29,28,19.9,55.7,5.7,76.7,2.86
Maize,78,30,46,21.4,52.7,6.29,70.0,3.04
Maize,78,36,38,26.0,55.1,6.99,74.9,3.1
Maize,84,51,38,19.5,53.6,6.32,83.8,3.23
Maize,78,33,56,20.9,77.1,6.01,91.0,3.21
Maize,104,35,39,19.2,68.5,7.41,74.9,3.12
Maize,118,52,43,22.3,75.7,5.53,83.4,3.36
Maize,108,35,59,18.4,76.3,6.69,84.4,3.43
Maize,76,37,47,23.8,65.3,6.97,69.5,3.22
Maize,71,38,29,19.7,66.5,6.37,77.5,3.11
Maize,117,36,48,21.6,58.8,6.41,93.6,3.24
Maize,118,36,41,23.9,52.4,6.79,91.5,3.09
Maize,83,56,48,22.2,75.3,7.01,91.9,3.35
Maize,105,47,27,18.7,73.6,6.84,90.8,3.13
Maize,106,53,37,20.0,72.0,5.54,91.7,3.28
Maize,115,40,32,18.6,59.3,6.22,99.3,3.04
Maize,92,35,50,20.6,64.8,6.07,80.3,3.42
Maize,99,32,31,26.0,62.3,6.63,97.6,3.12
Maize,88,48,44,24.7,66.7,5.78,70.2,3.13
Maize,68,44,32,23.2,72.3,6.85,74.5,3.27
Maize,98,43,33,23.6,63.8,6.77,99.9,3.38
Maize,53,57,40,27.6,59.1,6.43,91.1,3.13
Maize,103,55,32,21.0,62.9,5.54,83.3,3.22
Maize,55,45,25,25.2,77.4,5.67,82.4,2.9
Maize,61,35,46,19.3,64.5,6.68,95.5,3.16
Maize,73,33,28,20.6,60.9,6.18,69.9,3.08
Maize,116,52,46,25.4,68.3,5.69,87.7,3.26
Maize,52,35,54,19.0,55.3,6.39,99.2,3.02
Maize,93,27,48,23.5,59.7,5.71,81.0,3.29
Maize,66,45,48,18.5,62.0,7.24,95.0,3.2
Maize,73,57,52,22.6,60.5,5.73,74.5,3.37
Maize,54,52,31,23.7,68.6,6.35,76.7,3.22
Maize,81,33,52,19.0,60.1,7.4,82.8,3.26
Maize,71,55,52,19.8,60.0,6.24,79.7,3.17
Maize,91,48,27,23.1,73.7,6.35,97.2,3.09
Maize,64,56,52,21.5,69.4,7.44,91.6,3.33
Maize,73,45,58,24.1,62.9,6.41,73.5,3.42
Maize,52,32,25,20.5,58.0,5.99,89.2,2.98
Maize,116,36,50,20.3,56.8,6.23,101.7,3.13
